jugadorId,nombre,apellido,seleccionId,posicion,dorsal,fechaNacimiento,altura,peso,club,capitan
VEN-17,Gerónimo,Martorell,VEN,Mediocampista,17,2000-10-22,182,69.5,Madrid SC,false
VEN-01,Amaro,Maza,VEN,Mediocampista,1,2005-08-05,172,69.6,León FC,false
VEN-09,Edu,Barreda,VEN,Mediocampista,9,2001-02-19,174,63.1,Burgos SC,false
VEN-07,David,Tormo,VEN,Mediocampista,7,2006-07-03,178,72.8,Cuenca SC,false
VEN-20,Edgardo,Giner,VEN,Mediocampista,20,1991-01-28,174,71.2,Ciudad SC,false
VEN-15,Moisés,Márquez,VEN,Delantero,15,2008-03-09,183,76.7,Albacete CF,false
VEN-04,Jordán,Lobo,VEN,Delantero,4,1998-02-26,189,76.6,Ávila FC,false
VEN-02,Marcelino,Vendrell,VEN,Delantero,2,2005-05-12,184,81.1,Santa Cruz de Tenerife AC,false
VEN-24,Amaro,Gibert,VEN,Delantero,24,1994-06-14,171,67.8,La Rioja CF,false
VEN-13,Santiago,Alcaraz,VEN,Delantero,13,2008-04-18,168,62.6,Girona CF,false
BOL-12,Angelino,Amor,BOL,Arquero,12,1998-02-03,198,80.7,Huelva FC,false
BOL-03,Teobaldo,Arce,BOL,Arquero,3,1996-06-29,195,80.3,Guipúzcoa SC,false
BOL-17,Abilio,Martínez,BOL,Arquero,17,2003-01-09,200,95.3,Sevilla CF,false
BOL-16,Enrique,Llano,BOL,Defensor,16,2006-01-30,184,69.5,Ávila CF,false
BOL-24,Antonio,Otero,BOL,Defensor,24,1992-07-27,189,78.7,Cantabria CF,false
BOL-01,Juan José,Belmonte,BOL,Defensor,1,2000-03-15,190,77.7,Valencia AC,false
BOL-10,Celso,Dueñas,BOL,Defensor,10,1995-05-08,186,79.6,Tarragona FC,false
BOL-15,Pedro,Segarra,BOL,Defensor,15,2001-09-03,184,75.3,Tarragona FC,false
BOL-18,Alex,Mancebo,BOL,Defensor,18,1992-04-05,194,85.4,Zaragoza FC,false
BOL-04,José María,Luís,BOL,Defensor,4,2006-03-30,178,76.1,La Coruña SC,false
BOL-20,Loreto,Pelayo,BOL,Defensor,20,1992-02-10,180,67.4,Albacete CF,false
BOL-05,Conrado,Peinado,BOL,Mediocampista,5,1992-07-20,184,72.1,La Coruña AC,true
BOL-06,Jeremías,Marin,BOL,Mediocampista,6,1995-06-05,186,84.3,Alicante AC,false
BOL-07,Fidel,Ropero,BOL,Mediocampista,7,1992-11-14,177,67.7,Teruel AC,false
BOL-14,Cristian,Durán,BOL,Mediocampista,14,1998-04-28,178,65.4,Ceuta SC,false
BOL-21,Jerónimo,Arce,BOL,Mediocampista,21,1994-06-12,171,71.5,Toledo AC,false
BOL-23,Ruben,Cámara,BOL,Mediocampista,23,1994-10-05,186,75.5,Burgos FC,false
BOL-11,Yago,Solsona,BOL,Mediocampista,11,1992-06-28,185,77.8,La Rioja CF,false
BOL-02,Andrés Felipe,Duque,BOL,Mediocampista,2,2003-07-26,181,72.2,Soria FC,false
BOL-08,Candelario,Alfonso,BOL,Delantero,8,2002-05-02,190,80.9,Burgos CF,false
BOL-22,Patricio,Saez,BOL,Delantero,22,2006-11-04,169,66.5,Murcia SC,false
BOL-19,Vasco,Castellanos,BOL,Delantero,19,1999-12-30,179,72.0,La Coruña SC,false
BOL-13,Jorge,Melero,BOL,Delantero,13,1996-08-15,183,78.7,Toledo AC,false
BOL-09,Leocadio,Uriarte,BOL,Delantero,9,1998-01-22,177,74.2,Córdoba SC,false
HON-01,Baltasar,Bernal,HON,Arquero,1,1990-03-06,195,92.3,Palencia CF,false
HON-04,Fermín,Hierro,HON,Arquero,4,1991-05-13,193,90.1,Soria SC,false
HON-23,Javi,Mulet,HON,Arquero,23,1994-03-25,199,85.4,La Rioja FC,false
HON-21,Erasmo,Feijoo,HON,Defensor,21,1996-06-08,192,79.4,Salamanca CF,false
HON-24,Teófilo,Villar,HON,Defensor,24,1992-03-18,186,79.8,Segovia CF,false
HON-16,Porfirio,Arias,HON,Defensor,16,1992-08-13,180,72.3,Soria AC,false
HON-17,Rafa,Revilla,HON,Defensor,17,1992-03-01,178,67.1,Lleida AC,false
HON-12,Artemio,Benitez,HON,Defensor,12,1994-12-24,195,78.9,Badajoz FC,false
HON-11,Bautista,Arranz,HON,Defensor,11,2002-11-08,179,70.5,Álava CF,false
HON-13,Maximino,Pina,HON,Defensor,13,1992-06-13,182,78.2,Álava CF,false
HON-15,Victoriano,Villalobos,HON,Defensor,15,2007-03-15,187,84.1,Castellón FC,true
HON-14,Américo,Hervás,HON,Mediocampista,14,1989-11-09,188,73.4,Guipúzcoa AC,false
HON-09,Elpidio,Cueto,HON,Mediocampista,9,1997-05-01,176,66.9,Ourense CF,false
HON-06,Abel,Céspedes,HON,Mediocampista,6,2002-09-21,182,73.8,Baleares FC,false
HON-08,Jonatan,Almagro,HON,Mediocampista,8,1992-09-07,177,76.2,Palencia SC,false
HON-07,Hermenegildo,Figueroa,HON,Mediocampista,7,2003-05-11,187,74.6,Cádiz SC,false
HON-03,Sigfrido,Nadal,HON,Mediocampista,3,1997-04-23,171,64.2,Vizcaya FC,false
HON-02,Vasco,Carbonell,HON,Mediocampista,2,2005-12-12,174,65.1,Baleares SC,false
HON-22,Prudencio,Colomer,HON,Mediocampista,22,2002-01-11,179,72.9,Cáceres FC,false
HON-19,Joaquín,Tena,HON,Delantero,19,2006-05-24,178,73.0,Badajoz CF,false
HON-05,Toño,Arnal,HON,Delantero,5,2007-08-17,189,86.0,Huelva FC,false
HON-20,Agustín,Torrent,HON,Delantero,20,2002-07-13,175,64.2,Almería SC,false
HON-18,Cebrián,Criado,HON,Delantero,18,2001-11-15,170,60.0,Cádiz AC,false
HON-10,Sergio,Vega,HON,Delantero,10,2005-09-22,183,80.6,Las Palmas CF,false
HAI-11,Narciso,Villa,HAI,Arquero,11,1994-03-25,185,75.1,Granada CF,false
HAI-12,Ciro,Fortuny,HAI,Arquero,12,1999-07-06,191,75.0,Huelva CF,false
HAI-09,Jose Angel,Rivas,HAI,Arquero,9,1993-03-18,193,88.5,Ourense CF,false
HAI-23,Benjamín,Morillo,HAI,Defensor,23,1993-05-25,190,74.1,Almería SC,false
HAI-05,Espiridión,Pérez,HAI,Defensor,5,1992-01-13,179,66.9,La Rioja FC,false
HAI-04,Sandalio,Mancebo,HAI,Defensor,4,1995-09-17,189,82.3,Las Palmas SC,false
HAI-18,Ariel,Salcedo,HAI,Defensor,18,2008-06-12,192,85.4,Ourense AC,false
HAI-17,Aureliano,Avilés,HAI,Defensor,17,1995-03-13,183,68.9,Toledo FC,false
HAI-07,Gregorio,Olivares,HAI,Defensor,7,2007-08-17,186,79.8,Navarra CF,false
HAI-01,Albino,Mate,HAI,Defensor,1,1997-11-27,180,73.0,Badajoz SC,false
HAI-03,Daniel,Barrena,HAI,Defensor,3,1996-03-04,179,74.7,Soria CF,false
HAI-13,Darío,Folch,HAI,Mediocampista,13,1998-06-21,175,62.8,Segovia SC,true
HAI-02,Jose Francisco,Cerezo,HAI,Mediocampista,2,1995-03-26,171,63.5,Madrid FC,false
HAI-22,Artemio,Morante,HAI,Mediocampista,22,2003-02-23,181,71.9,Cáceres FC,false
HAI-16,Ignacio,Aguilar,HAI,Mediocampista,16,2007-01-11,186,74.8,Palencia SC,false
HAI-08,Ramiro,Gonzalo,HAI,Mediocampista,8,1995-10-08,187,82.7,Málaga SC,false
HAI-20,Quirino,Mariño,HAI,Mediocampista,20,1998-06-16,171,65.4,Zaragoza AC,false
HAI-19,Amando,Colomer,HAI,Mediocampista,19,2006-12-08,188,77.1,Lleida SC,false
HAI-06,Herminio,Machado,HAI,Mediocampista,6,1998-06-17,188,74.1,Melilla SC,false
HAI-15,Marco,Vergara,HAI,Delantero,15,2006-06-15,189,86.5,La Rioja AC,false
HAI-21,Marcos,Patiño,HAI,Delantero,21,1991-12-04,174,63.3,Burgos FC,false
HAI-24,Eutropio,Bauzà,HAI,Delantero,24,1997-07-27,177,72.1,Córdoba AC,false
HAI-14,José Antonio,Fuente,HAI,Delantero,14,1993-04-03,177,66.4,Málaga SC,false
HAI-10,José Manuel,Feijoo,HAI,Delantero,10,1997-07-18,168,65.9,Soria CF,false
CIW-20,Gonzalo,Fábregas,CIW,Arquero,20,1997-03-27,198,85.8,La Rioja CF,true
CIW-17,Carlos,Malo,CIW,Arquero,17,1996-05-13,194,83.6,Almería AC,false
CIW-22,Lucio,Soria,CIW,Arquero,22,1996-07-01,199,82.6,Lleida CF,false
CIW-21,Luís,Gil,CIW,Defensor,21,1994-09-09,194,91.2,Guadalajara AC,false
CIW-09,Desiderio,Pascual,CIW,Defensor,9,1992-01-11,193,77.4,Ciudad SC,false
CIW-14,Maxi,Río,CIW,Defensor,14,2003-07-26,187,77.6,Cáceres CF,false
CIW-11,Victorino,Paz,CIW,Defensor,11,1991-09-02,193,84.3,Navarra SC,false
CIW-16,José,Vives,CIW,Defensor,16,2006-11-10,190,76.0,La Coruña CF,false
CIW-18,Ramiro,Román,CIW,Defensor,18,2005-03-13,188,85.6,Burgos AC,false
CIW-03,Candelario,Lillo,CIW,Defensor,3,1992-10-29,195,82.6,Lugo AC,false
CIW-08,Rufino,Pol,CIW,Defensor,8,2000-07-22,190,81.1,Cuenca FC,false
CIW-19,Che,Gonzalez,CIW,Mediocampista,19,1999-11-17,175,66.3,Cádiz FC,false
CIW-05,David,Lillo,CIW,Mediocampista,5,1991-11-18,174,69.3,Córdoba CF,false
CIW-02,Aureliano,Roldán,CIW,Mediocampista,2,1995-07-01,181,75.2,Castellón SC,false
CIW-15,Renato,Coronado,CIW,Mediocampista,15,2004-08-17,185,74.7,Guadalajara SC,false
CIW-07,Lucas,Naranjo,CIW,Mediocampista,7,1990-11-08,173,61.8,Ávila FC,false
CIW-10,Donato,Coca,CIW,Mediocampista,10,1997-11-06,182,75.3,Palencia SC,false
CIW-01,Bartolomé,Vara,CIW,Mediocampista,1,1990-06-20,180,70.3,Teruel FC,false
CIW-04,Vasco,Perez,CIW,Mediocampista,4,1989-11-09,183,76.0,Cuenca AC,false
CIW-23,Nazario,Ariza,CIW,Delantero,23,2001-08-13,185,77.5,Guadalajara AC,false
CIW-24,Nazario,Llanos,CIW,Delantero,24,1999-07-19,180,70.2,Cádiz SC,false
CIW-06,Primitivo,Boada,CIW,Delantero,6,2007-08-02,190,87.4,Madrid FC,false
CIW-13,Anacleto,Pera,CIW,Delantero,13,1993-03-31,182,73.3,Salamanca AC,false
CIW-12,Paulino,Viñas,CIW,Delantero,12,2004-02-13,176,68.9,Badajoz CF,false
IND-17,Ambrosio,Castrillo,IND,Arquero,17,2004-10-12,188,75.5,La Rioja AC,false
IND-12,Leoncio,Iriarte,IND,Arquero,12,1990-09-05,198,94.9,Alicante AC,false
IND-24,Custodio,Juliá,IND,Arquero,24,2003-09-02,198,88.2,La Coruña AC,false
IND-14,Martin,Mendizábal,IND,Defensor,14,1994-09-20,191,81.2,Palencia FC,false
IND-18,Amado,Andrade,IND,Defensor,18,1994-10-31,190,78.6,Lleida CF,true
IND-19,Eusebio,Vallés,IND,Defensor,19,1993-05-19,179,71.5,Jaén CF,false
IND-09,Fausto,Robledo,IND,Defensor,9,1999-12-16,180,73.1,Cádiz SC,false
IND-06,Eugenio,Cervera,IND,Defensor,6,2002-11-12,194,84.1,Madrid SC,false
IND-15,Amado,Piña,IND,Defensor,15,1992-04-19,189,81.3,Tarragona CF,false
IND-05,José María,Andres,IND,Defensor,5,2007-05-01,181,69.8,Córdoba CF,false
IND-02,Abel,Escudero,IND,Defensor,2,1995-12-02,185,83.1,La Coruña AC,false
IND-07,Nazaret,Sobrino,IND,Mediocampista,7,1999-11-16,171,67.0,Valencia SC,false
IND-21,Cayetano,Barrera,IND,Mediocampista,21,1990-09-13,184,71.3,Huesca FC,false
IND-13,Eugenio,Riquelme,IND,Mediocampista,13,1989-12-13,185,76.5,Barcelona AC,false
IND-10,Feliciano,Hervás,IND,Mediocampista,10,2005-03-13,188,81.6,Córdoba AC,false
IND-22,Félix,Montoya,IND,Mediocampista,22,2000-07-17,176,70.0,Teruel FC,false
IND-16,Nico,Corbacho,IND,Mediocampista,16,2002-03-01,186,73.1,Huesca AC,false
IND-04,Lucio,Blanch,IND,Mediocampista,4,2003-11-25,184,79.0,Guipúzcoa SC,false
IND-23,Leonel,Burgos,IND,Mediocampista,23,1998-04-16,171,64.1,Alicante CF,false
IND-03,Albino,Vaquero,IND,Delantero,3,1993-12-25,175,67.1,Cantabria AC,false
IND-01,Isidoro,Castells,IND,Delantero,1,2003-03-18,175,74.5,Huelva SC,false
IND-11,Jose Antonio,Jaume,IND,Delantero,11,2006-02-02,184,75.3,Valencia CF,false
IND-20,Benito,España,IND,Delantero,20,2001-05-07,186,72.7,Teruel SC,false
IND-08,Victor,Mateos,IND,Delantero,8,1992-03-19,172,65.1,Alicante AC,false
VIE-21,Desiderio,Patiño,VIE,Arquero,21,1996-08-02,195,78.5,Jaén SC,false
VIE-03,Aníbal,Alberdi,VIE,Arquero,3,1994-07-03,193,79.2,Jaén SC,false
VIE-06,Jorge,Caro,VIE,Arquero,6,1991-09-13,193,88.8,León FC,false
VIE-23,Josué,Iglesias,VIE,Defensor,23,1995-08-08,192,80.3,Palencia FC,false
VIE-10,Leoncio,Valls,VIE,Defensor,10,2002-08-04,180,78.7,Segovia FC,false
VIE-01,Emigdio,Almansa,VIE,Defensor,1,2000-01-21,195,79.7,Guipúzcoa FC,false
VIE-11,Goyo,Rosselló,VIE,Defensor,11,2006-10-27,178,72.4,Girona AC,false
VIE-13,Ricardo,Estévez,VIE,Defensor,13,2002-02-27,184,79.7,Lugo FC,false
VIE-17,Gustavo,Fiol,VIE,Defensor,17,1999-12-23,193,85.4,Valencia FC,false
VIE-02,Javier,Piña,VIE,Defensor,2,1991-08-20,183,77.8,Murcia SC,false
VIE-08,Pastor,Andres,VIE,Defensor,8,1990-03-05,178,71.8,Jaén CF,false
VIE-09,Cecilio,Salinas,VIE,Mediocampista,9,1989-11-25,172,65.1,Melilla AC,false
VIE-24,Natanael,Ureña,VIE,Mediocampista,24,1997-12-31,174,69.1,Teruel SC,false
VIE-16,Amancio,Acevedo,VIE,Mediocampista,16,2000-03-09,181,79.0,Ciudad CF,true
VIE-14,Onofre,Belmonte,VIE,Mediocampista,14,1995-12-12,178,65.9,Lugo SC,false
VIE-22,Osvaldo,Ávila,VIE,Mediocampista,22,1993-06-28,172,71.3,Zaragoza FC,false
VIE-15,Maximino,Moll,VIE,Mediocampista,15,2005-02-18,188,74.5,Toledo FC,false
VIE-19,David,Gracia,VIE,Mediocampista,19,1998-11-11,184,80.5,Albacete FC,false
VIE-20,Amaro,Torrijos,VIE,Mediocampista,20,1995-04-15,184,73.5,Huesca AC,false
VIE-05,Octavio,Morata,VIE,Delantero,5,2003-10-06,179,77.5,Palencia AC,false
VIE-04,Juanito,Calleja,VIE,Delantero,4,2004-12-29,189,80.3,León AC,false
VIE-07,Gaspar,Vidal,VIE,Delantero,7,1997-11-14,177,70.4,Soria AC,false
VIE-18,Haroldo,Casanova,VIE,Delantero,18,2006-03-19,175,65.5,Santa Cruz de Tenerife AC,false
VIE-12,Buenaventura,Linares,VIE,Delantero,12,1992-06-02,180,69.5,Las Palmas SC,false
